ProductID,SKU,Category_Name,Sub-Category,Product_Name,Brand,Product_Description,Gender,Color,Size,Selling_Price,Discount
PROD_00120,SKU-FAS-0120,Fashion,Sarees,Zara Sarees Classic,Zara,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Red,XL,82569.6,10
PROD_00121,SKU-FAS-0121,Fashion,Sarees,BIBA Sarees Pro,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Beige,L,79643.2,20
PROD_00122,SKU-FAS-0122,Fashion,Sarees,GoSriKi Sarees Premium,GoSriKi,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Women,Red,XXL,19450.3,5
PROD_00123,SKU-FAS-0123,Fashion,Sarees,Zara Sarees Classic,Zara,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Red,XXL,43593.75,25
PROD_00124,SKU-FAS-0124,Fashion,Sarees,Levi’s Sarees Premium,Levi’s,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Black,M,57877.35,15
PROD_00125,SKU-FAS-0125,Fashion,Sarees,BIBA Sarees Deluxe,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Green,XXL,28940.8,30
PROD_00126,SKU-FAS-0126,Fashion,Sarees,Janasya Sarees Pro,Janasya,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Black,XL,11842.7,5
PROD_00127,SKU-FAS-0127,Fashion,Sarees,Zara Sarees Classic,Zara,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Maroon,M,58402.4,20
PROD_00128,SKU-FAS-0128,Fashion,Sarees,Janasya Sarees Premium,Janasya,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Pink,XL,40637.7,10
PROD_00129,SKU-FAS-0129,Fashion,Sarees,Janasya Sarees Advanced,Janasya,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Beige,L,54868.5,10
PROD_00130,SKU-FAS-0130,Fashion,Sarees,Janasya Sarees Classic,Janasya,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Blue,XXL,29317.35,15
PROD_00131,SKU-FAS-0131,Fashion,Sarees,H&M Sarees Premium,H&M,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Navy,L,28373,15
PROD_00132,SKU-FAS-0132,Fashion,Sarees,Levi’s Sarees Pro,Levi’s,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Blue,XXL,79402.75,15
PROD_00133,SKU-FAS-0133,Fashion,Sarees,BIBA Sarees Pro,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Green,L,56709,25
PROD_00134,SKU-FAS-0134,Fashion,Sarees,H&M Sarees Advanced,H&M,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Women,Grey,L,80044.2,10
PROD_00135,SKU-FAS-0135,Fashion,Sarees,H&M Sarees Deluxe,H&M,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Pink,XL,3981.75,25
PROD_00136,SKU-FAS-0136,Fashion,Sarees,BIBA Sarees Classic,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Blue,XXL,40722.3,10
PROD_00137,SKU-FAS-0137,Fashion,Sarees,Levi’s Sarees Classic,Levi’s,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Green,XXL,48439.3,30
PROD_00138,SKU-FAS-0138,Fashion,Sarees,Levi’s Sarees Advanced,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Beige,S,19680.2,5
PROD_00139,SKU-FAS-0139,Fashion,Sarees,Zara Sarees Deluxe,Zara,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Blue,XXL,14200.2,10
PROD_00140,SKU-FAS-0140,Fashion,Sarees,H&M Sarees Classic,H&M,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Maroon,M,31459.2,20
PROD_00141,SKU-FAS-0141,Fashion,Sarees,Levi’s Sarees Classic,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Pink,L,4958.8,30
PROD_00142,SKU-FAS-0142,Fashion,Sarees,BIBA Sarees Deluxe,BIBA,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Maroon,L,14933.65,15
PROD_00143,SKU-FAS-0143,Fashion,Sarees,Janasya Sarees Premium,Janasya,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Navy,M,20341.5,25
PROD_00144,SKU-FAS-0144,Fashion,Sarees,Janasya Sarees Pro,Janasya,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Women,Maroon,XXL,7500,25
PROD_00145,SKU-FAS-0145,Fashion,Sarees,BIBA Sarees Pro,BIBA,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Navy,S,32063.25,25
PROD_00146,SKU-FAS-0146,Fashion,Sarees,Levi’s Sarees Deluxe,Levi’s,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Pink,XXL,14877.8,30
PROD_00147,SKU-FAS-0147,Fashion,Sarees,Levi’s Sarees Classic,Levi’s,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Black,XXL,15053.7,5
PROD_00148,SKU-FAS-0148,Fashion,Sarees,Janasya Sarees Advanced,Janasya,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Green,XXL,40038.6,30
PROD_00149,SKU-FAS-0149,Fashion,Sarees,BIBA Sarees Pro,BIBA,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Green,XXL,49068,20
PROD_00150,SKU-FAS-0150,Fashion,Sarees,BIBA Sarees Deluxe,BIBA,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Pink,XXL,69603.65,5
PROD_00151,SKU-FAS-0151,Fashion,Sarees,BIBA Sarees Classic,BIBA,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Navy,S,3183,25
PROD_00152,SKU-FAS-0152,Fashion,Sarees,BIBA Sarees Pro,BIBA,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Navy,S,80421.3,5
PROD_00153,SKU-FAS-0153,Fashion,Sarees,BIBA Sarees Advanced,BIBA,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Women,Grey,L,47953.6,20
PROD_00154,SKU-FAS-0154,Fashion,Sarees,Zara Sarees Pro,Zara,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Maroon,S,70428.25,5
PROD_00155,SKU-FAS-0155,Fashion,Sarees,BIBA Sarees Deluxe,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Maroon,L,22656.6,10
PROD_00156,SKU-FAS-0156,Fashion,Sarees,GoSriKi Sarees Deluxe,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Red,M,15954.75,25
PROD_00157,SKU-FAS-0157,Fashion,Sarees,GoSriKi Sarees Deluxe,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Navy,XXL,16610.3,30
PROD_00158,SKU-FAS-0158,Fashion,Sarees,GoSriKi Sarees Premium,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Green,L,36003.1,5
PROD_00159,SKU-FAS-0159,Fashion,Sarees,BIBA Sarees Premium,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Pink,L,64831.9,30
PROD_00160,SKU-FAS-0160,Fashion,Sarees,H&M Sarees Classic,H&M,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Pink,S,8459.5,30
PROD_00161,SKU-FAS-0161,Fashion,Sarees,Levi’s Sarees Advanced,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Black,XL,15962.15,15
PROD_00162,SKU-FAS-0162,Fashion,Sarees,H&M Sarees Premium,H&M,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Women,White,S,15345.9,15
PROD_00163,SKU-FAS-0163,Fashion,Sarees,Levi’s Sarees Classic,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Green,XXL,90704.1,5
PROD_00164,SKU-FAS-0164,Fashion,Sarees,Janasya Sarees Pro,Janasya,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Black,XXL,20340.6,30
PROD_00165,SKU-FAS-0165,Fashion,Sarees,Janasya Sarees Premium,Janasya,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Beige,S,65057.9,5
PROD_00166,SKU-FAS-0166,Fashion,Sarees,Zara Sarees Advanced,Zara,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Maroon,XL,22518.75,25
PROD_00167,SKU-FAS-0167,Fashion,Sarees,Zara Sarees Advanced,Zara,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,White,S,8063.95,15
PROD_00168,SKU-FAS-0168,Fashion,Sarees,Janasya Sarees Classic,Janasya,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Navy,XXL,15094.3,15
PROD_00169,SKU-FAS-0169,Fashion,Sarees,GoSriKi Sarees Advanced,GoSriKi,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Red,XL,36456.8,20
PROD_00170,SKU-FAS-0170,Fashion,Sarees,Levi’s Sarees Premium,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Blue,XL,41198.4,10
PROD_00171,SKU-FAS-0171,Fashion,Footwear,GoSriKi Footwear Classic,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,White,L,44043.9,5
PROD_00172,SKU-FAS-0172,Fashion,Footwear,Zara Footwear Pro,Zara,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Pink,XXL,82151.25,5
PROD_00173,SKU-FAS-0173,Fashion,Footwear,Levi’s Footwear Deluxe,Levi’s,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Red,S,18696,25
PROD_00174,SKU-FAS-0174,Fashion,Footwear,Zara Footwear Classic,Zara,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Pink,XXL,26132.8,20
PROD_00175,SKU-FAS-0175,Fashion,Footwear,Levi’s Footwear Advanced,Levi’s,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Women,Black,XL,18118.5,25
PROD_00176,SKU-FAS-0176,Fashion,Footwear,Levi’s Footwear Classic,Levi’s,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Green,L,74498.4,20
